source,target,asso,diss,adja
Alternaria,Caldinitratiruptor,0.769231364,0.339682673,0.660317327
Alternaria,Catalinimonas,0.790929488,0.323319124,0.676680876
Alternaria,Chazhemtobacterium,0.760649607,0.345941031,0.654058969
Alternaria,Chitinimonas,0.793323638,0.321462565,0.678537435
Alternaria,Citricoccus,0.796288013,0.319148858,0.680851142
Alternaria,Citrifermentans,0.82319783,0.2973232,0.7026768
Alternaria,Clostridium,0.820400852,0.299665771,0.700334229
Alternaria,Deinococcus,0.776907788,0.333985189,0.666014811
Alternaria,Dolichospermum,0.783452408,0.329049838,0.670950162
Alternaria,Eneladusvirus,0.758341128,0.347605288,0.652394712
Alternaria,Flavobacterium,0.787502464,0.32595823,0.67404177
Alternaria,Frederiksenia,0.783171377,0.329263286,0.670736714
Alternaria,Gallibacterium,0.796034357,0.319347493,0.680652507
Alternaria,Halalkalicoccus,0.763374552,0.343966167,0.656033833
Alternaria,Halorussus,0.766832213,0.341443836,0.658556164
Alternaria,Halostagnicola,0.7876041,0.32588027,0.67411973
Amedibacterium,Anaerohalosphaera,0.806697239,0.310888051,0.689111949
Amedibacterium,Aneurinibacillus,0.756334652,0.349045375,0.650954625
Amedibacterium,Asaia,0.758722011,0.347331246,0.652668754
Amedibacterium,Aurantimonas,0.807153298,0.310521096,0.689478904
Amedibacterium,Bacterioplanoides,0.800867355,0.315541317,0.684458683
Amedibacterium,Blastomonas,0.807655646,0.310116393,0.689883607
Amedibacterium,Calycomorphotria,0.792607892,0.322018716,0.677981284
Amedibacterium,Candidozyma,0.809705506,0.308459474,0.691540526
Amedibacterium,Casimicrobium,0.782210761,0.329991848,0.670008152
Amedibacterium,Castellaniella,0.759879533,0.34649709,0.65350291
Amedibacterium,Catellatospora,0.769326559,0.339612604,0.660387396
Amedibacterium,Chakrabartyella,0.792970962,0.321736723,0.678263277
Amedibacterium,Chamaesiphon,0.774554764,0.335741892,0.664258108
Amedibacterium,Chitiniphilus,0.770674573,0.338618832,0.661381168
Amedibacterium,Echinicola,0.772317549,0.337403653,0.662596347
Amedibacterium,Endoriftia,0.758552075,0.34745354,0.65254646
Amedibacterium,Granulicatella,0.767669252,0.340830418,0.659169582
Amedibacterium,Halomicrobium,0.758669976,0.347368697,0.652631303
Amedibacterium,Harbinvirus,0.794660948,0.320420857,0.679579143
Amylibacter,Azotobacter,0.779423728,0.332096576,0.667903424
Amylibacter,Cylindrospermopsis,0.836638135,0.285798762,0.714201238
Amylibacter,Desulfomonile,0.804542592,0.312615905,0.687384095
Amylibacter,Desulfotalea,0.838734915,0.283958699,0.716041301
Amylibacter,Dictyoglomus,0.791891525,0.322574391,0.677425609
Amylolactobacillus,Antarcticibacterium,0.79508242,0.320091846,0.679908154
Amylolactobacillus,Aquiluna,0.837087144,0.285405725,0.714594275
Amylolactobacillus,Azospira,0.845188216,0.278219144,0.721780856
Amylolactobacillus,Bisgaardia,0.760543795,0.346017489,0.653982511
Amylolactobacillus,Bizionia,0.778295093,0.332945121,0.667054879
Amylolactobacillus,Bremerella,0.828522622,0.292811696,0.707188304
Amylolactobacillus,Dehalococcoides,0.84708758,0.276507161,0.723492839
Amylolactobacillus,Effusibacillus,0.765482424,0.342430706,0.657569294
Amylolactobacillus,Flagellimonas,0.83495551,0.287266853,0.712733147
Amylolactobacillus,Flaviflexus,0.825790569,0.29513508,0.70486492
Amylolactobacillus,Georgenia,0.778852291,0.332526472,0.667473528
Amylolactobacillus,Halolamina,0.818682925,0.301095562,0.698904438
Amylolactobacillus,Haloprofundus,0.836202539,0.286179543,0.713820457
Anaerobutyricum,Anaeromyxobacter,0.800069506,0.316172812,0.683827188
Anaerobutyricum,Anaeropeptidivorans,0.794448674,0.320586436,0.679413564
Anaerobutyricum,Anaerostipes,0.797560994,0.318150127,0.681849873
Anaerobutyricum,Anaerotruncus,0.772385678,0.33735317,0.66264683
Anaerobutyricum,Annandia,0.779547618,0.3320033,0.6679967
Anaerobutyricum,Aquincola,0.765672298,0.342292055,0.657707945
Anaerobutyricum,Aquipseudomonas,0.834960216,0.287262758,0.712737242
Anaerobutyricum,Atopobium,0.875477722,0.249521821,0.750478179
Anaerobutyricum,Audreyjarvisvirus,0.841062081,0.281902393,0.718097607
Anaerobutyricum,Aureibacter,0.835420424,0.286861967,0.713138033
Anaerobutyricum,Aureimonas,0.875032926,0.249967072,0.750032928
Anaerobutyricum,Australozyma,0.847694741,0.275957659,0.724042341
Anaerobutyricum,Austwickia,0.774699288,0.335634259,0.664365741
Anaerobutyricum,Babesia,0.806475422,0.311066374,0.688933626
Anaerobutyricum,Basilea,0.832120747,0.289723362,0.710276638
Anaerobutyricum,Biavirus,0.791196162,0.323112858,0.676887142
Anaerobutyricum,Brevibacillus,0.828165187,0.293116712,0.706883288
Anaerobutyricum,Caldinitratiruptor,0.815066485,0.304083471,0.695916529
Anaerobutyricum,Caminibacter,0.80459598,0.312573207,0.687426793
Anaerobutyricum,Castellaniella,0.76150961,0.345318976,0.654681024
Anaerobutyricum,Catenovulum,0.795597848,0.31968903,0.68031097
Anaerobutyricum,Caulobacter,0.759764452,0.346580112,0.653419888
Anaerobutyricum,Chitinimonas,0.7759599,0.334693964,0.665306036
Anaerobutyricum,Chloroherpeton,0.788258707,0.325377698,0.674622302
Anaerobutyricum,Citrifermentans,0.810347695,0.307938553,0.692061447
Anaerobutyricum,Clostridium,0.811402884,0.307080703,0.692919297
Anaerobutyricum,Crocosphaera,0.830383867,0.291218246,0.708781754
Anaerobutyricum,Cryobacterium,0.792371489,0.322202197,0.677797803
Anaerobutyricum,Curculioniphilus,0.811342792,0.307129621,0.692870379
Anaerobutyricum,Desemzia,0.774106244,0.336075703,0.663924297
Anaerobutyricum,Desulfoscipio,0.821585214,0.298676067,0.701323933
Anaerobutyricum,Dickeya,0.768214064,0.340430562,0.659569438
Anaerobutyricum,Dolosigranulum,0.78537614,0.327584996,0.672415004
Anaerobutyricum,Duganella,0.776546971,0.334255163,0.665744837
Anaerobutyricum,Eleftheria,0.830931108,0.29074808,0.70925192
Anaerobutyricum,Endoriftia,0.77620118,0.334513692,0.665486308
Anaerobutyricum,Eneladusvirus,0.7959714,0.319396775,0.680603225
Anaerobutyricum,Enterococcus,0.808943795,0.309076208,0.690923792
Anaerobutyricum,Ferriphaselus,0.755239561,0.349828843,0.650171157
Anaerobutyricum,Frigidibacter,0.807606343,0.310156136,0.689843864
Anaerobutyricum,Frigoribacterium,0.811256789,0.307199618,0.692800382
Anaerobutyricum,Fulvivirga,0.792854987,0.321826827,0.678173173
Anaerobutyricum,Fusobacterium,0.761081034,0.345629112,0.654370888
Anaerobutyricum,Geosporobacter,0.837696301,0.284871637,0.715128363
Anaerobutyricum,Haemophilus,0.779905426,0.331733759,0.668266241
Anaerobutyricum,Halalkalicoccus,0.756273483,0.349089184,0.650910816
Anaerobutyricum,Halanaerobium,0.771706708,0.337855954,0.662144046
Anaerobutyricum,Haliotispira,0.764471979,0.343167613,0.656832387
Anaerobutyricum,Haloplanus,0.787105037,0.326262903,0.673737097
Anaerobutyricum,Halostagnicola,0.836592861,0.285838363,0.714161637
Anaerobutyricum,Halovivax,0.817412378,0.302148657,0.697851343
Anaerohalosphaera,Aneurinibacillus,0.795323346,0.319903621,0.680096379
Anaerohalosphaera,Asaia,0.801010843,0.315427612,0.684572388
Anaerohalosphaera,Aurantimonas,0.828165884,0.293116117,0.706883883
Anaerohalosphaera,Bacterioplanoides,0.803257745,0.313641719,0.686358281
Anaerohalosphaera,Blastomonas,0.817580701,0.302009353,0.697990647
Anaerohalosphaera,Calycomorphotria,0.818510155,0.301238979,0.698761021
Anaerohalosphaera,Candidozyma,0.817680793,0.301926487,0.698073513
Anaerohalosphaera,Casimicrobium,0.810764077,0.307600327,0.692399673
Anaerohalosphaera,Castellaniella,0.836680628,0.285761589,0.714238411
Anaerohalosphaera,Catellatospora,0.817482461,0.302090665,0.697909335
Anaerohalosphaera,Cellulomonas,0.764239635,0.343336836,0.656663164
Anaerohalosphaera,Chakrabartyella,0.833640438,0.288409052,0.711590948
Anaerohalosphaera,Chamaesiphon,0.807369135,0.310347277,0.689652723
Anaerohalosphaera,Chitiniphilus,0.824565897,0.296170646,0.703829354
Anaerohalosphaera,Dichelobacter,0.765697765,0.342273454,0.657726546
Anaerohalosphaera,Dickeya,0.782169037,0.330023456,0.669976544
Anaerohalosphaera,Dyothetapapillomavirus,0.780830883,0.331035585,0.668964415
Anaerohalosphaera,Echinicola,0.827103113,0.294021162,0.705978838
Anaerohalosphaera,Endoriftia,0.804836856,0.312380492,0.687619508
Anaerohalosphaera,Faecalimonas,0.796830839,0.31872336,0.68127664
Anaerohalosphaera,Fastidiosipila,0.806824333,0.310785832,0.689214168
Anaerohalosphaera,Ferrovibrio,0.779935754,0.331710903,0.668289097
Anaerohalosphaera,Granulicatella,0.802199498,0.314484103,0.685515897
Anaerohalosphaera,Halomicrobium,0.789860805,0.324144409,0.675855591
Anaerohalosphaera,Harbinvirus,0.794661772,0.320420215,0.679579785
Anaeromyxobacter,Anaeropeptidivorans,0.79007984,0.323975431,0.676024569
Anaeromyxobacter,Anaerostipes,0.765938521,0.342097558,0.657902442
Anaeromyxobacter,Anaerotruncus,0.760520714,0.346034164,0.653965836
Anaeromyxobacter,Annandia,0.838995333,0.283729332,0.716270668
Anaeromyxobacter,Anoxybacter,0.778940395,0.332460227,0.667539773
Anaeromyxobacter,Aquipseudomonas,0.811253623,0.307202195,0.692797805
Anaeromyxobacter,Aromatoleum,0.790464799,0.323678236,0.676321764
Anaeromyxobacter,Atopobium,0.797640683,0.318087501,0.681912499
Anaeromyxobacter,Audreyjarvisvirus,0.832309591,0.289560365,0.710439635
Anaeromyxobacter,Aureibacter,0.755550442,0.349606606,0.650393394
Anaeromyxobacter,Aureimonas,0.794011711,0.320927008,0.679072992
Anaeromyxobacter,Australozyma,0.789578517,0.324362053,0.675637947
Anaeromyxobacter,Austwickia,0.807883749,0.309932453,0.690067547
Anaeromyxobacter,Babesia,0.810611755,0.307724102,0.692275898
Anaeromyxobacter,Basilea,0.782423135,0.329830915,0.670169085
Anaeromyxobacter,Biomaibacter,0.772292761,0.33742202,0.66257798
Anaeromyxobacter,Brevibacillus,0.795467093,0.319791265,0.680208735
Anaeromyxobacter,Caldinitratiruptor,0.811494659,0.307005978,0.692994022
Anaeromyxobacter,Caminibacter,0.775987284,0.33467351,0.66532649
Anaeromyxobacter,Catalinimonas,0.775849158,0.334776674,0.665223326
Anaeromyxobacter,Catenovulum,0.767416406,0.341015831,0.658984169
Anaeromyxobacter,Chitinimonas,0.778281919,0.332955012,0.667044988
Anaeromyxobacter,Clostridium,0.784035787,0.328606309,0.671393691
Anaeromyxobacter,Crocosphaera,0.77280061,0.337045538,0.662954462
Anaeromyxobacter,Cryobacterium,0.766936751,0.341367287,0.658632713
Anaeromyxobacter,Curculioniphilus,0.788842368,0.32492894,0.67507106
Anaeromyxobacter,Desulfoscipio,0.776586842,0.334225342,0.665774658
Anaeromyxobacter,Duganella,0.75868618,0.347357035,0.652642965
Anaeromyxobacter,Eleftheria,0.767762799,0.340761794,0.659238206
Anaeromyxobacter,Eneladusvirus,0.799081706,0.31695291,0.68304709
Anaeromyxobacter,Enterococcus,0.765141774,0.342679315,0.657320685
Anaeromyxobacter,Ferriphaselus,0.75644473,0.348966524,0.651033476
Anaeromyxobacter,Flavobacterium,0.767682687,0.340820563,0.659179437
Anaeromyxobacter,Frederiksenia,0.77864565,0.332681792,0.667318208
Anaeromyxobacter,Frigidibacter,0.792471673,0.322124453,0.677875547
Anaeromyxobacter,Frigoribacterium,0.761484425,0.345337209,0.654662791
Anaeromyxobacter,Fusobacterium,0.772313112,0.337406942,0.662593058
Anaeromyxobacter,Halalkalicoccus,0.766167176,0.34193042,0.65806958
Anaeromyxobacter,Halanaerobium,0.757724351,0.348048595,0.651951405
Anaeromyxobacter,Halostagnicola,0.858507544,0.265981631,0.734018369
Anaeromyxobacter,Halovivax,0.755526294,0.349623873,0.650376127
Anaeropeptidivorans,Anaerostipes,0.853253482,0.270874988,0.729125012
Anaeropeptidivorans,Annandia,0.822846673,0.297618319,0.702381681
Anaeropeptidivorans,Anoxybacter,0.792056522,0.32244649,0.67755351
Anaeropeptidivorans,Aquincola,0.805915959,0.311515682,0.688484318
Anaeropeptidivorans,Aquipseudomonas,0.798748673,0.317215484,0.682784516
Anaeropeptidivorans,Arenibacter,0.787708143,0.325800443,0.674199557
Anaeropeptidivorans,Aromatoleum,0.852487833,0.271580713,0.728419287
Anaeropeptidivorans,Atopobium,0.793282662,0.32149443,0.67850557
Anaeropeptidivorans,Audreyjarvisvirus,0.811553691,0.306957903,0.693042097
Anaeropeptidivorans,Aureibacter,0.786725928,0.326553266,0.673446734
Anaeropeptidivorans,Aureimonas,0.763644304,0.343770051,0.656229949
Anaeropeptidivorans,Aureispira,0.780548004,0.331249148,0.668750852
Anaeropeptidivorans,Australozyma,0.810502966,0.307812471,0.692187529
Anaeropeptidivorans,Austwickia,0.857269078,0.267143147,0.732856853
Anaeropeptidivorans,Babesia,0.776961425,0.333945037,0.666054963
Anaeropeptidivorans,Basilea,0.872352345,0.252633782,0.747366218
Anaeropeptidivorans,Biavirus,0.783035273,0.32936661,0.67063339
Anaeropeptidivorans,Biomaibacter,0.79261793,0.322010924,0.677989076
Anaeropeptidivorans,Brachybacterium,0.756051983,0.349247775,0.650752225
Anaeropeptidivorans,Brettanomyces,0.764262623,0.343320097,0.656679903
Anaeropeptidivorans,Brevibacillus,0.807220985,0.310466596,0.689533404
Anaeropeptidivorans,Caldifermentibacillus,0.829703911,0.291801378,0.708198622
Anaeropeptidivorans,Caldinitratiruptor,0.807411318,0.310313295,0.689686705
Anaeropeptidivorans,Caminibacter,0.801635694,0.314931982,0.685068018
Anaeropeptidivorans,Catalinimonas,0.802962867,0.313876674,0.686123326
Anaeropeptidivorans,Changchengzhania,0.765539546,0.342388999,0.657611001
Anaeropeptidivorans,Chazhemtobacterium,0.775164392,0.335287644,0.664712356
Anaeropeptidivorans,Chitinimonas,0.8371886,0.285316842,0.714683158
Anaeropeptidivorans,Chloroherpeton,0.788572741,0.325136324,0.674863676
Anaeropeptidivorans,Chondrinema,0.78195024,0.330189158,0.669810842
Anaeropeptidivorans,Chondromyces,0.769268647,0.339655232,0.660344768
Anaeropeptidivorans,Citrifermentans,0.791075607,0.32320612,0.67679388
Anaeropeptidivorans,Clostridium,0.857176089,0.267230155,0.732769845
Anaeropeptidivorans,Crocosphaera,0.780941224,0.330952244,0.669047756
Anaeropeptidivorans,Cryobacterium,0.778997925,0.332416963,0.667583037
Anaeropeptidivorans,Curculioniphilus,0.773822238,0.336286903,0.663713097
Anaeropeptidivorans,Deinococcus,0.820746123,0.299377585,0.700622415
Anaeropeptidivorans,Desemzia,0.825776553,0.295146953,0.704853047
Anaeropeptidivorans,Desulfoscipio,0.866810489,0.258059597,0.741940403
Anaeropeptidivorans,Dolosigranulum,0.784367323,0.328353984,0.671646016
Anaeropeptidivorans,Eleftheria,0.81603574,0.303285559,0.696714441
Anaeropeptidivorans,Eneladusvirus,0.769232871,0.339681563,0.660318437
Anaeropeptidivorans,Enterococcus,0.809704726,0.308460106,0.691539894
Anaeropeptidivorans,Ferriphaselus,0.844277487,0.2790363,0.7209637
Anaeropeptidivorans,Flavisolibacter,0.783607567,0.328931933,0.671068067
Anaeropeptidivorans,Flavobacterium,0.813218185,0.305599259,0.694400741
Anaeropeptidivorans,Frederiksenia,0.819682551,0.300264424,0.699735576
Anaeropeptidivorans,Fretibacter,0.797151653,0.318471621,0.681528379
Anaeropeptidivorans,Frigidibacter,0.779700254,0.331888344,0.668111656
Anaeropeptidivorans,Frigoribacterium,0.767988087,0.340596472,0.659403528
Anaeropeptidivorans,Fusobacterium,0.756837928,0.348684723,0.651315277
Anaeropeptidivorans,Galbibacter,0.756109912,0.349206306,0.650793694
Anaeropeptidivorans,Gallibacterium,0.762853534,0.344344643,0.655655357
Anaeropeptidivorans,Glaesserella,0.767884885,0.340672214,0.659327786
Anaeropeptidivorans,Gloeobacter,0.760537193,0.346022259,0.653977741
Anaeropeptidivorans,Haemophilus,0.787575951,0.325901863,0.674098137
Anaeropeptidivorans,Halalkalicoccus,0.873653724,0.251342671,0.748657329
Anaeropeptidivorans,Halanaerobium,0.761630614,0.345231361,0.654768639
Anaeropeptidivorans,Haliotispira,0.814961197,0.304170021,0.695829979
Anaeropeptidivorans,Halomicronema,0.761972355,0.344983801,0.655016199
Anaeropeptidivorans,Haloplanus,0.837919221,0.284675938,0.715324062
Anaeropeptidivorans,Halorussus,0.82165193,0.298620219,0.701379781
Anaeropeptidivorans,Halostagnicola,0.841624282,0.281403374,0.718596626
Anaeropeptidivorans,Halovivax,0.802946117,0.313890015,0.686109985
Anaeropeptidivorans,Hamiltonella,0.805440245,0.311897223,0.688102777
Anaerostipes,Annandia,0.788140642,0.325468399,0.674531601
Anaerostipes,Aquaspirillum,0.762488094,0.344609856,0.655390144
Anaerostipes,Aquincola,0.770362298,0.338849304,0.661150696
Anaerostipes,Aquipseudomonas,0.776337709,0.334411641,0.665588359
Anaerostipes,Arenibacter,0.793024982,0.321694745,0.678305255
Anaerostipes,Atopobium,0.801572413,0.314982211,0.685017789
Anaerostipes,Audreyjarvisvirus,0.806488357,0.311055978,0.688944022
Anaerostipes,Aureibacter,0.763106573,0.344160883,0.655839117
Anaerostipes,Aureimonas,0.787032876,0.326318192,0.673681808
Anaerostipes,Australozyma,0.826338043,0.294670967,0.705329033
Anaerostipes,Austwickia,0.78850609,0.325187569,0.674812431
Anaerostipes,Babesia,0.800783211,0.315607976,0.684392024
Anaerostipes,Basilea,0.873889387,0.251108157,0.748891843
Anaerostipes,Brachybacterium,0.757926405,0.347903431,0.652096569
Anaerostipes,Brettanomyces,0.818775832,0.301018411,0.698981589
Anaerostipes,Brevibacillus,0.7946382,0.320438606,0.679561394
Anaerostipes,Caldifermentibacillus,0.761828246,0.345088216,0.654911784
Anaerostipes,Caldinitratiruptor,0.755186575,0.349866707,0.650133293
Anaerostipes,Caminibacter,0.794217505,0.320766656,0.679233344
Anaerostipes,Caulobacter,0.779073811,0.332359887,0.667640113
Anaerostipes,Cellvibrio,0.755859683,0.349385401,0.650614599
Anaerostipes,Changchengzhania,0.780818997,0.331044561,0.668955439
Anaerostipes,Chloroherpeton,0.791299103,0.323033201,0.676966799
Anaerostipes,Citrifermentans,0.775990144,0.334671373,0.665328627
Anaerostipes,Clostridium,0.814162066,0.304826126,0.695173874
Anaerostipes,Crocosphaera,0.806829019,0.310782063,0.689217937
Anaerostipes,Cryobacterium,0.770056204,0.339075063,0.660924937
Anaerostipes,Curculioniphilus,0.784665576,0.328126823,0.671873177
Anaerostipes,Desemzia,0.821732969,0.298552366,0.701447634
Anaerostipes,Desulfoscipio,0.878978079,0.245989757,0.754010243
Anaerostipes,Dolosigranulum,0.793589253,0.321255932,0.678744068
Anaerostipes,Duganella,0.781492864,0.330535275,0.669464725
Anaerostipes,Dysosmobacter,0.768592069,0.340152856,0.659847144
Anaerostipes,Ehrlichia,0.758002528,0.347848726,0.652151274
Anaerostipes,Eleftheria,0.82742955,0.293743468,0.706256532
Anaerostipes,Eneladusvirus,0.823122074,0.297386891,0.702613109
Anaerostipes,Enterococcus,0.812836282,0.305911521,0.694088479
Anaerostipes,Ferriphaselus,0.846511199,0.277027797,0.722972203
Anaerostipes,Flavisolibacter,0.791938719,0.322537813,0.677462187
Anaerostipes,Frigidibacter,0.788369275,0.325292734,0.674707266
Anaerostipes,Frigoribacterium,0.763383461,0.343959692,0.656040308
Anaerostipes,Gilvimarinus,0.755740327,0.349470795,0.650529205
Anaerostipes,Gloeobacter,0.765790383,0.342205799,0.657794201
Anaerostipes,Haemophilus,0.807758344,0.310033592,0.689966408
Anaerostipes,Halalkalicoccus,0.841970541,0.281095588,0.718904412
Anaerostipes,Halanaerobium,0.764592186,0.34308003,0.65691997
Anaerostipes,Haliotispira,0.853325461,0.270808548,0.729191452
Anaerostipes,Haloplanus,0.859881645,0.264686942,0.735313058
Anaerostipes,Halorussus,0.798172742,0.317669056,0.682330944
Anaerostipes,Halostagnicola,0.809990701,0.308228242,0.691771758
Anaerostipes,Halovivax,0.823897697,0.296734143,0.703265857
Anaerostipes,Hamiltonella,0.786320213,0.326863723,0.673136277
Anaerotruncus,Anatilimnocola,0.756128191,0.34919322,0.65080678
Anaerotruncus,Aquabacter,0.757456674,0.348240812,0.651759188
Anaerotruncus,Aquipseudomonas,0.780992741,0.330913326,0.669086674
Anaerotruncus,Audreyjarvisvirus,0.770016204,0.339104553,0.660895447
Anaerotruncus,Aureispira,0.778634111,0.332690464,0.667309536
Anaerotruncus,Australozyma,0.757757317,0.348024915,0.651975085
Anaerotruncus,Austwickia,0.805145607,0.312133299,0.687866701
Anaerotruncus,Babesia,0.760448341,0.346086448,0.653913552
Anaerotruncus,Basilea,0.756797089,0.348714003,0.651285997
Anaerotruncus,Brevibacillus,0.804432826,0.312703673,0.687296327
Anaerotruncus,Brochothrix,0.791619077,0.322785473,0.677214527
Anaerotruncus,Caminibacter,0.80282338,0.313987754,0.686012246
Anaerotruncus,Capsulimonas,0.818955916,0.300868812,0.699131188
Anaerotruncus,Cardiobacterium,0.770347822,0.338859984,0.661140016
Anaerotruncus,Caulobacter,0.77845652,0.332823887,0.667176113
Anaerotruncus,Crocosphaera,0.756985163,0.348579143,0.651420857
Anaerotruncus,Cryobacterium,0.807106336,0.310558903,0.689441097
Anaerotruncus,Curculioniphilus,0.775483656,0.335049507,0.664950493
Anaerotruncus,Desulfitobacterium,0.761514862,0.345315173,0.654684827
Anaerotruncus,Desulfoscipio,0.757182019,0.348437929,0.651562071
Anaerotruncus,Dolosigranulum,0.835655592,0.286656945,0.713343055
Anaerotruncus,Duganella,0.783785947,0.32879633,0.67120367
Anaerotruncus,Electrothrix,0.818355082,0.301367647,0.698632353
Anaerotruncus,Enterococcus,0.769217872,0.339692602,0.660307398
Anaerotruncus,Ferriphaselus,0.813096784,0.305698557,0.694301443
Anaerotruncus,Frigidibacter,0.790345802,0.323770133,0.676229867
Anaerotruncus,Frigoribacterium,0.779164992,0.332291294,0.667708706
Anaerotruncus,Fusobacterium,0.800520523,0.315815988,0.684184012
Anaerotruncus,Galbibacter,0.826312938,0.294692265,0.705307735
Anaerotruncus,Gracilibacillus,0.79590187,0.319451193,0.680548807
Anaerotruncus,Halanaerobium,0.755463752,0.349668592,0.650331408
Anaerotruncus,Haliotispira,0.780475418,0.331303925,0.668696075
Anaerotruncus,Haloplanus,0.755576697,0.349587831,0.650412169
Anaerotruncus,Heliomicrobium,0.81892673,0.300893063,0.699106937
Anaerotruncus,Herbaspirillum,0.812649823,0.306063863,0.693936137
Anatilimnocola,Arsenicicoccus,0.861338596,0.263307239,0.736692761
Anatilimnocola,Barrientosiimonas,0.81679775,0.302656777,0.697343223
Anatilimnocola,Brochothrix,0.785110451,0.327787697,0.672212303
Anatilimnocola,Cardiobacterium,0.788738947,0.325008502,0.674991498
Anatilimnocola,Clostridioides,0.81498988,0.304146445,0.695853555
Anatilimnocola,Ekhidna,0.806277795,0.311225164,0.688774836
Anatilimnocola,Electrothrix,0.81720653,0.302318929,0.697681071
Anatilimnocola,Faustvirus,0.832905769,0.289045179,0.710954821
Anatilimnocola,Gracilibacillus,0.755341606,0.34975591,0.65024409
Anatilimnocola,Halocatena,0.878665304,0.246307426,0.753692574
Anatilimnocola,Halocella,0.759581472,0.346712077,0.653287923
Anatilimnocola,Halosquirtibacter,0.767082317,0.341260665,0.658739335
Anatilimnocola,Heliomicrobium,0.828527079,0.29280789,0.70719211
Aneurinibacillus,Bacterioplanoides,0.790586269,0.323584403,0.676415597
Aneurinibacillus,Blastomonas,0.772726093,0.337100806,0.662899194
Aneurinibacillus,Calycomorphotria,0.763266422,0.344044749,0.655955251
Aneurinibacillus,Candidozyma,0.758979274,0.347146026,0.652853974
Aneurinibacillus,Casimicrobium,0.764846159,0.342894912,0.657105088
Aneurinibacillus,Chakrabartyella,0.757185211,0.348435639,0.651564361
Aneurinibacillus,Chamaesiphon,0.755105088,0.349924929,0.650075071
Aneurinibacillus,Demequina,0.760356733,0.346152616,0.653847384
Aneurinibacillus,Echinicola,0.765937489,0.342098313,0.657901687
Aneurinibacillus,Endoriftia,0.75798813,0.347859073,0.652140927
Aneurinibacillus,Halomicrobium,0.765550339,0.342381119,0.657618881
Annandia,Anoxybacter,0.760178212,0.346281524,0.653718476
Annandia,Aquincola,0.773708488,0.336371455,0.663628545
Annandia,Aquipseudomonas,0.835671008,0.2866435,0.7133565
Annandia,Aromatoleum,0.787558684,0.325915109,0.674084891
Annandia,Atopobium,0.803991054,0.313056661,0.686943339
Annandia,Audreyjarvisvirus,0.852174679,0.27186883,0.72813117
Annandia,Aureibacter,0.81385906,0.305074532,0.694925468
Annandia,Aureimonas,0.782795637,0.329548451,0.670451549
Annandia,Australozyma,0.797660092,0.318072246,0.681927754
Annandia,Austwickia,0.803209921,0.313679836,0.686320164
Annandia,Babesia,0.788966257,0.324833606,0.675166394
Annandia,Basilea,0.802919768,0.313911,0.686089
Annandia,Biomaibacter,0.801339491,0.315167027,0.684832973
Annandia,Brevibacillus,0.805940589,0.311495916,0.688504084
Annandia,Caldifermentibacillus,0.772292071,0.337422531,0.662577469
Annandia,Caldinitratiruptor,0.817083182,0.302420914,0.697579086
Annandia,Caminibacter,0.790304269,0.323802201,0.676197799
Annandia,Catalinimonas,0.780012338,0.331653179,0.668346821
Annandia,Catenovulum,0.827938689,0.293309829,0.706690171
Annandia,Chitinimonas,0.820778999,0.29935013,0.70064987
Annandia,Chloroherpeton,0.769931288,0.339167151,0.660832849
Annandia,Chondrinema,0.75885667,0.347234309,0.652765691
Annandia,Chondromyces,0.794669213,0.320414409,0.679585591
Annandia,Clostridium,0.785923338,0.32716713,0.67283287
Annandia,Crocosphaera,0.780806569,0.331053946,0.668946054
Annandia,Cryobacterium,0.77168545,0.337871684,0.662128316
Annandia,Curculioniphilus,0.796413855,0.319050266,0.680949734
Annandia,Desemzia,0.767782892,0.340747053,0.659252947
Annandia,Desulfoscipio,0.804763084,0.312439527,0.687560473
Annandia,Dickeya,0.786934838,0.326393292,0.673606708
Annandia,Dolosigranulum,0.768429326,0.340272445,0.659727555
Annandia,Enterococcus,0.773990768,0.336161592,0.663838408
Annandia,Ferriphaselus,0.756166717,0.349165636,0.650834364
Annandia,Flavisolibacter,0.769892604,0.339195663,0.660804337
Annandia,Flavobacterium,0.787121918,0.326249967,0.673750033
Annandia,Frederiksenia,0.770575167,0.338692215,0.661307785
Annandia,Frigidibacter,0.81812998,0.301554324,0.698445676
Annandia,Frigoribacterium,0.779352938,0.332149862,0.667850138
Annandia,Fusobacterium,0.778850235,0.332528018,0.667471982
Annandia,Halalkalicoccus,0.807697511,0.310082641,0.689917359
Annandia,Halanaerobium,0.778178643,0.333032549,0.666967451
Annandia,Halorussus,0.801558984,0.31499287,0.68500713
Annandia,Halostagnicola,0.871992019,0.2529901,0.7470099
Annandia,Hamiltonella,0.784039169,0.328603736,0.671396264
Anoxybacter,Aromatoleum,0.871782955,0.253196608,0.746803392
Anoxybacter,Auraticoccus,0.777197994,0.333767888,0.666232112
Anoxybacter,Austwickia,0.814591018,0.304474122,0.695525878
Anoxybacter,Biomaibacter,0.781320514,0.330665606,0.669334394
Anoxybacter,Caldifermentibacillus,0.811715532,0.306826065,0.693173935
Anoxybacter,Caldinitratiruptor,0.785225934,0.327699608,0.672300392
Anoxybacter,Catalinimonas,0.830458083,0.291154527,0.708845473
Anoxybacter,Chazhemtobacterium,0.771709541,0.337853858,0.662146142
Anoxybacter,Chitinimonas,0.837663867,0.284900099,0.715099901
